time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
340.42,3.650781,1218.75,4.44938934375,0.4837,1,20,18.32,31.4
341.36,3.65875,1132.812,4.144675905,0.4460,1,20,15.12,31.4
342.33,3.665468,862.5,3.1614661500000003,0.5119,1,20,19.97,31.4
343.71,3.659687,978.437,3.580773169219,0.5990,1,20,15.49,31.5
344.44,3.656093,1097.5,4.012562067499999,0.6542,1,20,44.37,31.5
345.27,3.655781,1123.75,4.10818389875,0.6971,1,20,119.06,31.5
346.64,3.694531,588.437,2.173998738047,0.5729,1,20,1268.76,31.5
349.22,3.66875,920.625,3.3775429687500003,0.5928,1,20,3216.86,31.4
350.08,3.701562,403.437,1.493347068594,0.3665,1,20,2051.26,31.4
351.01,3.691093,737.187,2.7210257753910003,0.3599,1,20,2044.08,31.4
352.40,3.705,450.0,1.6672500000000001,0.3666,1,20,2168.00,31.5
353.39,3.713125,322.187,1.1963206043749999,0.3239,1,20,2108.68,31.5
354.11,3.684843,850.312,3.1332662210159996,0.3407,1,20,2060.59,31.4
355.71,3.702031,488.125,1.807053881875,0.3480,1,20,1866.32,31.4
356.91,3.7025,475.937,1.7621567425,0.3448,1,20,2396.80,31.4
357.36,3.701093,594.375,2.199837151875,0.3832,1,20,1528.91,31.5
358.25,3.690312,740.625,2.733137325,0.3341,1,20,24.10,31.5
359.83,3.680781,854.375,3.144767266875,0.4124,1,20,1708.18,31.5
360.66,3.671562,655.0,2.40487311,0.3732,1,20,1288.56,31.5
361.85,3.684218,690.0,2.5421104199999998,0.4184,1,20,2628.72,31.5
362.45,3.671093,1670.312,6.131870691015999,0.4298,1,20,926.02,31.5
363.41,3.619531,1827.187,6.613559989296999,0.5185,1,20,974.01,31.5
364.63,3.684843,694.062,2.557509502266,0.4921,1,20,905.94,31.5
365.85,3.701093,429.375,1.5891568068750002,0.3593,1,20,1468.63,31.5
366.57,3.695312,618.75,2.2864743,0.4631,1,20,1688.65,31.5
367.73,3.703437,420.312,1.556599012344,0.3930,1,20,1711.51,31.5
369.11,3.705781,319.687,1.184690010547,0.4213,1,20,3539.76,31.5
369.71,3.698437,497.5,1.8399724075000001,0.4553,1,20,1329.18,31.5
370.57,3.706562,432.812,1.6042445123440001,0.3839,1,20,753.36,31.5
371.77,3.698125,540.625,1.9992988281250001,0.4028,1,20,1544.19,31.5
372.72,3.702812,502.187,1.8595040498440003,0.4196,1,20,2498.31,31.5
373.85,3.674218,873.125,3.2080515912500003,0.4451,1,20,2335.46,31.6
